playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xPlayStopped,playStopped,xPlayContinuedInZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,penalityMinutes,penalties
8477480,2016,Eric Comrie,WPG,G,all,1,3558.0,3.77,4.0,71.0,0.89,1.0,19.02,3.61,35.0,10.0,5.0,1.03,1.34,1.4,1.0,1.0,2.0,0.0,0.0
8477480,2016,Eric Comrie,WPG,G,5on5,1,3176.0,3.64,4.0,64.0,0.78,1.0,17.4,3.49,31.0,10.0,5.0,0.91,1.34,1.4,1.0,1.0,2.0,0.0,0.0
8477480,2016,Eric Comrie,WPG,G,4on5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8477480,2016,Eric Comrie,WPG,G,5on4,1,260.0,0.0,0.0,2.0,0.11,0.0,0.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8473499,2016,Reto Berra,FLA,G,other,7,390.0,0.03,0.0,1.0,0.24,1.0,0.34,0.03,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8473499,2016,Reto Berra,FLA,G,all,7,18787.0,14.83,18.0,263.0,5.72,8.0,81.81,14.3,150.0,45.0,16.0,4.33,5.41,5.09,6.0,7.0,5.0,0.0,0.0
8473499,2016,Reto Berra,FLA,G,5on5,7,15234.0,11.94,14.0,220.0,4.05,5.0,66.49,11.49,121.0,38.0,13.0,3.68,4.46,3.8,6.0,5.0,3.0,0.0,0.0
8473499,2016,Reto Berra,FLA,G,4on5,7,1173.0,1.98,2.0,35.0,0.26,0.0,14.06,1.9,25.0,5.0,1.0,0.62,0.58,0.78,0.0,1.0,1.0,0.0,0.0
8473499,2016,Reto Berra,FLA,G,5on4,7,1990.0,0.88,2.0,7.0,1.18,2.0,0.92,0.88,3.0,2.0,2.0,0.0,0.36,0.52,0.0,1.0,1.0,0.0,0.0
8473434,2016,Chad Johnson,CGY,G,other,36,4423.0,5.46,1.0,85.0,0.99,1.0,28.95,5.06,44.0,12.0,8.0,1.54,1.32,2.6,0.0,0.0,1.0,0.0,0.0
8473434,2016,Chad Johnson,CGY,G,all,36,120792.0,94.7,87.0,1850.0,28.93,29.0,565.8,91.43,1028.0,274.0,90.0,30.12,33.2,31.38,30.0,29.0,28.0,0.0,0.0
8473434,2016,Chad Johnson,CGY,G,5on5,36,95431.0,67.19,64.0,1460.0,22.93,22.0,435.42,65.24,819.0,211.0,58.0,24.52,26.0,16.67,25.0,25.0,14.0,0.0,0.0
8473434,2016,Chad Johnson,CGY,G,4on5,36,10898.0,19.86,20.0,273.0,0.9,0.0,95.81,18.94,147.0,44.0,22.0,3.53,5.0,11.32,4.0,4.0,12.0,0.0,0.0
8473434,2016,Chad Johnson,CGY,G,5on4,36,10040.0,2.09,2.0,30.0,3.89,4.0,4.91,2.09,16.0,7.0,2.0,0.43,0.88,0.77,1.0,0.0,1.0,0.0,0.0
8471469,2016,Pekka Rinne,NSH,G,other,61,6740.0,14.37,9.0,214.0,2.52,5.0,63.4,12.74,99.0,40.0,15.0,3.56,4.91,5.9,0.0,5.0,4.0,0.0,0.0
8471469,2016,Pekka Rinne,NSH,G,all,61,212867.0,145.61,144.0,3233.0,58.23,66.0,981.43,140.39,1923.0,377.0,131.0,53.78,46.15,45.68,42.0,52.0,50.0,4.0,2.0
8471469,2016,Pekka Rinne,NSH,G,5on5,61,172580.0,99.88,97.0,2539.0,47.03,48.0,764.99,97.36,1539.0,280.0,79.0,43.11,34.48,22.28,34.0,40.0,23.0,4.0,2.0
8471469,2016,Pekka Rinne,NSH,G,4on5,61,15576.0,26.97,32.0,400.0,0.82,2.0,137.98,25.94,237.0,41.0,33.0,5.7,4.95,16.31,7.0,3.0,22.0,0.0,0.0
8471469,2016,Pekka Rinne,NSH,G,5on4,61,17971.0,3.45,4.0,63.0,7.64,10.0,9.97,3.41,37.0,14.0,3.0,0.91,1.65,0.89,0.0,3.0,1.0,0.0,0.0
8469514,2016,Peter Budaj,T.B,G,other,60,4165.0,10.8,8.0,110.0,1.65,1.0,38.26,9.65,53.0,24.0,13.0,2.11,3.19,5.5,3.0,2.0,3.0,0.0,0.0
8469514,2016,Peter Budaj,T.B,G,all,60,198496.0,130.4,120.0,2763.0,55.61,84.0,813.94,126.09,1523.0,397.0,109.0,45.73,48.36,36.32,44.0,40.0,36.0,0.0,0.0
8469514,2016,Peter Budaj,T.B,G,5on5,60,161641.0,90.21,83.0,2178.0,44.23,69.0,635.08,88.15,1230.0,302.0,62.0,36.84,36.42,16.96,36.0,30.0,17.0,0.0,0.0
8469514,2016,Peter Budaj,T.B,G,4on5,60,16390.0,24.96,26.0,404.0,1.15,0.0,126.13,24.02,198.0,58.0,29.0,5.4,7.07,12.48,3.0,7.0,16.0,0.0,0.0
8469514,2016,Peter Budaj,T.B,G,5on4,60,16300.0,3.09,3.0,52.0,8.27,14.0,8.7,3.05,32.0,9.0,3.0,1.11,1.13,0.85,2.0,1.0,0.0,0.0,0.0
8477180,2016,Aaron Dell,S.J,G,other,20,1428.0,2.58,2.0,36.0,0.28,0.0,10.76,2.5,13.0,5.0,4.0,0.59,0.78,1.21,1.0,1.0,0.0,0.0,0.0
8477180,2016,Aaron Dell,S.J,G,all,20,66633.0,49.84,37.0,1077.0,18.18,23.0,304.84,48.04,556.0,162.0,41.0,15.78,19.65,14.4,7.0,16.0,14.0,0.0,0.0
8477180,2016,Aaron Dell,S.J,G,5on5,20,57347.0,36.38,23.0,917.0,15.42,20.0,254.39,35.11,486.0,128.0,26.0,13.66,15.55,7.17,6.0,12.0,5.0,0.0,0.0
8477180,2016,Aaron Dell,S.J,G,4on5,20,3713.0,8.61,8.0,103.0,0.32,0.0,35.45,8.24,49.0,23.0,7.0,1.28,2.65,4.69,0.0,2.0,6.0,0.0,0.0
8477180,2016,Aaron Dell,S.J,G,5on4,20,4145.0,1.84,3.0,19.0,2.14,3.0,3.67,1.78,8.0,5.0,3.0,0.25,0.58,1.0,0.0,1.0,2.0,0.0,0.0
8476904,2016,Chris Driedger,OTT,G,other,1,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476904,2016,Chris Driedger,OTT,G,all,1,2400.0,1.62,4.0,39.0,0.88,2.0,10.87,1.57,22.0,2.0,2.0,0.84,0.18,0.6,3.0,0.0,1.0,0.0,0.0
8476904,2016,Chris Driedger,OTT,G,5on5,1,1933.0,1.5,4.0,36.0,0.52,2.0,9.47,1.45,19.0,2.0,2.0,0.72,0.18,0.6,3.0,0.0,1.0,0.0,0.0
8476904,2016,Chris Driedger,OTT,G,4on5,1,203.0,0.12,0.0,3.0,0.05,0.0,1.4,0.12,3.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476904,2016,Chris Driedger,OTT,G,5on4,1,240.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8473553,2016,Jeff Zatkoff,L.A,G,other,13,792.0,1.43,2.0,12.0,0.14,0.0,3.7,1.35,3.0,4.0,3.0,0.07,0.54,0.82,0.0,1.0,1.0,0.0,0.0
8473553,2016,Jeff Zatkoff,L.A,G,all,13,33024.0,17.61,27.0,413.0,9.49,13.0,122.18,17.2,222.0,68.0,11.0,6.15,8.22,3.23,8.0,13.0,6.0,0.0,0.0
8473553,2016,Jeff Zatkoff,L.A,G,5on5,13,27693.0,13.35,23.0,345.0,8.22,13.0,101.74,13.14,192.0,54.0,5.0,5.2,6.53,1.62,8.0,11.0,4.0,0.0,0.0
8473553,2016,Jeff Zatkoff,L.A,G,4on5,13,2354.0,2.26,1.0,48.0,0.13,0.0,15.6,2.15,24.0,8.0,2.0,0.84,0.89,0.53,0.0,0.0,1.0,0.0,0.0
8473553,2016,Jeff Zatkoff,L.A,G,5on4,13,2185.0,0.56,1.0,8.0,1.0,0.0,1.13,0.56,3.0,2.0,1.0,0.04,0.25,0.27,0.0,1.0,0.0,0.0,0.0
8475622,2016,Carter Hutton,STL,G,other,30,3009.0,4.61,5.0,63.0,0.63,0.0,16.48,4.42,22.0,13.0,6.0,0.86,1.68,2.08,0.0,3.0,2.0,0.0,0.0
8475622,2016,Carter Hutton,STL,G,all,30,87543.0,59.14,58.0,1264.0,21.11,24.0,377.93,57.53,698.0,184.0,48.0,21.1,22.34,15.7,19.0,23.0,16.0,4.0,2.0
8475622,2016,Carter Hutton,STL,G,5on5,30,69854.0,39.91,40.0,975.0,16.57,19.0,287.74,38.93,551.0,138.0,26.0,16.19,16.87,6.87,16.0,19.0,5.0,4.0,2.0
8475622,2016,Carter Hutton,STL,G,4on5,30,7735.0,12.55,12.0,196.0,0.38,2.0,65.95,12.12,107.0,25.0,14.0,3.42,2.93,6.2,3.0,1.0,8.0,0.0,0.0
8475622,2016,Carter Hutton,STL,G,5on4,30,6945.0,1.33,1.0,21.0,3.43,3.0,4.57,1.33,14.0,5.0,1.0,0.4,0.59,0.34,0.0,0.0,1.0,0.0,0.0
8473503,2016,James Reimer,FLA,G,other,42,3621.0,5.74,5.0,94.0,1.34,1.0,30.98,5.29,47.0,19.0,4.0,1.85,2.31,1.57,3.0,2.0,0.0,0.0,0.0
8473503,2016,James Reimer,FLA,G,all,42,135575.0,100.85,96.0,2013.0,38.42,52.0,649.15,97.22,1196.0,314.0,87.0,35.27,37.08,28.51,30.0,37.0,29.0,2.0,1.0
8473503,2016,James Reimer,FLA,G,5on5,42,110236.0,72.64,64.0,1602.0,30.5,43.0,510.27,70.03,965.0,249.0,54.0,28.75,29.13,14.76,24.0,26.0,14.0,2.0,1.0
8473503,2016,James Reimer,FLA,G,4on5,42,11749.0,18.02,21.0,274.0,0.92,1.0,98.89,17.55,165.0,36.0,19.0,4.09,4.25,9.68,3.0,6.0,12.0,0.0,0.0
8473503,2016,James Reimer,FLA,G,5on4,42,9969.0,2.89,4.0,30.0,5.42,7.0,5.14,2.83,14.0,3.0,9.0,0.36,0.29,2.23,0.0,1.0,3.0,0.0,0.0
8474593,2016,Jacob Markstrom,VAN,G,other,25,1028.0,2.25,2.0,40.0,0.57,0.0,14.29,2.17,24.0,7.0,1.0,1.2,0.76,0.28,2.0,0.0,0.0,0.0,0.0
8474593,2016,Jacob Markstrom,VAN,G,all,25,84710.0,64.71,62.0,1225.0,20.88,26.0,384.63,62.36,682.0,210.0,57.0,21.58,24.49,18.64,17.0,26.0,19.0,2.0,1.0
8474593,2016,Jacob Markstrom,VAN,G,5on5,25,68631.0,44.48,43.0,957.0,16.48,18.0,294.52,43.25,544.0,149.0,38.0,16.56,17.67,10.24,12.0,23.0,8.0,2.0,1.0
8474593,2016,Jacob Markstrom,VAN,G,4on5,25,7176.0,15.26,15.0,180.0,0.46,3.0,64.2,14.34,84.0,47.0,15.0,2.83,5.33,7.09,3.0,3.0,9.0,0.0,0.0
8474593,2016,Jacob Markstrom,VAN,G,5on4,25,7875.0,1.67,2.0,25.0,3.21,5.0,5.21,1.57,19.0,1.0,3.0,0.53,0.12,1.02,0.0,0.0,2.0,0.0,0.0
8471734,2016,Jonathan Quick,L.A,G,other,17,1181.0,1.9,1.0,29.0,0.38,0.0,9.13,1.78,14.0,6.0,2.0,0.45,0.73,0.72,0.0,1.0,0.0,0.0,0.0
8471734,2016,Jonathan Quick,L.A,G,all,17,55857.0,44.19,35.0,833.0,15.87,28.0,250.46,42.36,454.0,139.0,40.0,12.78,16.99,14.42,11.0,10.0,14.0,2.0,1.0
8471734,2016,Jonathan Quick,L.A,G,5on5,17,45989.0,31.73,25.0,663.0,12.66,21.0,197.47,30.58,369.0,109.0,25.0,10.76,13.46,7.51,10.0,8.0,7.0,0.0,0.0
8471734,2016,Jonathan Quick,L.A,G,4on5,17,4155.0,8.55,8.0,120.0,0.26,1.0,39.92,8.09,64.0,17.0,9.0,1.48,1.96,5.11,1.0,0.0,7.0,2.0,1.0
8471734,2016,Jonathan Quick,L.A,G,5on4,17,4532.0,0.76,0.0,11.0,2.43,6.0,1.57,0.76,6.0,2.0,2.0,0.06,0.18,0.52,0.0,0.0,0.0,0.0,0.0
8477356,2016,Kristers Gudlevskis,T.B,G,other,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8477356,2016,Kristers Gudlevskis,T.B,G,all,1,687.0,0.23,0.0,7.0,0.21,0.0,2.67,0.23,6.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8477356,2016,Kristers Gudlevskis,T.B,G,5on5,1,687.0,0.23,0.0,7.0,0.21,0.0,2.67,0.23,6.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8477356,2016,Kristers Gudlevskis,T.B,G,4on5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8477356,2016,Kristers Gudlevskis,T.B,G,5on4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476876,2016,Malcolm Subban,BOS,G,other,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476876,2016,Malcolm Subban,BOS,G,all,1,1836.0,1.58,3.0,25.0,0.6,0.0,8.69,1.55,16.0,6.0,1.0,0.36,0.81,0.41,0.0,2.0,1.0,0.0,0.0
8476876,2016,Malcolm Subban,BOS,G,5on5,1,1591.0,1.15,2.0,21.0,0.58,0.0,6.96,1.13,13.0,6.0,0.0,0.34,0.81,0.0,0.0,2.0,0.0,0.0,0.0
8476876,2016,Malcolm Subban,BOS,G,4on5,1,125.0,0.43,1.0,4.0,0.0,0.0,1.74,0.42,3.0,0.0,1.0,0.02,0.0,0.41,0.0,0.0,1.0,0.0,0.0
8476876,2016,Malcolm Subban,BOS,G,5on4,1,120.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8473541,2016,Jonathan Bernier,ANA,G,other,39,3946.0,7.33,6.0,106.0,1.46,1.0,34.43,7.01,45.0,26.0,8.0,1.82,2.92,2.58,0.0,3.0,3.0,0.0,0.0
8473541,2016,Jonathan Bernier,ANA,G,all,39,119591.0,81.91,83.0,1985.0,32.85,38.0,613.84,79.33,1168.0,266.0,55.0,32.64,31.94,17.32,27.0,36.0,20.0,4.0,2.0
8473541,2016,Jonathan Bernier,ANA,G,5on5,39,95534.0,55.57,57.0,1520.0,25.66,28.0,458.56,54.41,917.0,182.0,28.0,26.25,22.03,7.29,23.0,27.0,7.0,4.0,2.0
8473541,2016,Jonathan Bernier,ANA,G,4on5,39,10959.0,17.13,17.0,321.0,0.58,1.0,115.37,16.07,186.0,54.0,16.0,4.06,6.48,6.6,2.0,6.0,9.0,0.0,0.0
8473541,2016,Jonathan Bernier,ANA,G,5on4,39,9152.0,1.81,3.0,35.0,4.92,8.0,4.59,1.78,18.0,4.0,3.0,0.45,0.51,0.84,2.0,0.0,1.0,0.0,0.0
8477202,2016,Andrew Hammond,OTT,G,other,6,692.0,0.48,0.0,11.0,0.18,0.0,2.02,0.48,4.0,2.0,0.0,0.22,0.26,0.0,0.0,0.0,0.0,0.0,0.0
8477202,2016,Andrew Hammond,OTT,G,all,6,11405.0,9.22,14.0,161.0,3.32,5.0,49.96,9.06,82.0,34.0,7.0,2.67,4.22,2.32,7.0,4.0,3.0,0.0,0.0
8477202,2016,Andrew Hammond,OTT,G,5on5,6,9144.0,6.86,10.0,126.0,2.58,4.0,40.35,6.72,68.0,27.0,5.0,2.12,3.43,1.31,5.0,4.0,1.0,0.0,0.0
8477202,2016,Andrew Hammond,OTT,G,4on5,6,712.0,1.71,3.0,20.0,0.08,0.0,6.62,1.69,7.0,5.0,2.0,0.17,0.53,1.01,1.0,0.0,2.0,0.0,0.0
8477202,2016,Andrew Hammond,OTT,G,5on4,6,857.0,0.08,0.0,3.0,0.48,1.0,0.44,0.08,2.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8471679,2016,Carey Price,MTL,G,other,62,5132.0,14.37,8.0,164.0,1.93,5.0,49.44,12.62,65.0,42.0,16.0,2.64,5.62,6.1,2.0,5.0,1.0,0.0,0.0
8471679,2016,Carey Price,MTL,G,all,62,222488.0,156.05,138.0,3378.0,59.71,68.0,959.87,150.11,1811.0,457.0,140.0,51.26,57.41,47.37,54.0,50.0,34.0,4.0,2.0
8471679,2016,Carey Price,MTL,G,5on5,62,182237.0,108.54,90.0,2683.0,50.32,52.0,749.37,105.41,1457.0,353.0,85.0,41.56,44.09,22.89,41.0,37.0,12.0,4.0,2.0
8471679,2016,Carey Price,MTL,G,4on5,62,18176.0,29.2,32.0,453.0,0.89,0.0,147.1,28.19,240.0,52.0,34.0,5.79,6.34,17.07,8.0,5.0,19.0,0.0,0.0
8471679,2016,Carey Price,MTL,G,5on4,62,16943.0,2.9,6.0,66.0,6.19,11.0,9.98,2.87,42.0,6.0,4.0,1.01,0.8,1.09,1.0,3.0,2.0,0.0,0.0
8476883,2016,Andrei Vasilevskiy,T.B,G,other,50,3792.0,8.4,7.0,124.0,1.06,3.0,42.59,7.38,62.0,28.0,8.0,2.3,3.22,2.87,1.0,4.0,2.0,2.0,1.0
8476883,2016,Andrei Vasilevskiy,T.B,G,all,50,169876.0,124.09,123.0,2550.0,44.2,55.0,807.37,120.18,1469.0,416.0,94.0,41.53,50.39,32.16,50.0,37.0,36.0,2.0,1.0
8476883,2016,Andrei Vasilevskiy,T.B,G,5on5,50,137368.0,88.93,87.0,1979.0,35.26,46.0,617.95,87.03,1143.0,332.0,55.0,33.24,40.32,15.37,41.0,31.0,15.0,0.0,0.0
8476883,2016,Andrei Vasilevskiy,T.B,G,4on5,50,14356.0,22.63,23.0,380.0,0.59,0.0,131.69,21.71,223.0,42.0,27.0,4.78,5.4,12.45,4.0,2.0,17.0,0.0,0.0
8476883,2016,Andrei Vasilevskiy,T.B,G,5on4,50,14360.0,2.35,3.0,47.0,6.78,5.0,9.34,2.34,31.0,9.0,2.0,0.85,0.97,0.53,3.0,0.0,0.0,0.0,0.0
8474889,2016,Martin Jones,S.J,G,other,64,5099.0,11.95,7.0,133.0,2.5,2.0,39.97,10.06,60.0,21.0,19.0,2.21,2.68,7.07,1.0,0.0,6.0,0.0,0.0
8474889,2016,Martin Jones,S.J,G,all,64,224343.0,159.08,150.0,3455.0,63.65,57.0,977.22,150.87,1810.0,494.0,141.0,51.86,60.73,46.49,54.0,52.0,44.0,0.0,0.0
8474889,2016,Martin Jones,S.J,G,5on5,64,182720.0,114.16,110.0,2726.0,50.91,47.0,754.27,109.98,1433.0,384.0,87.0,42.22,47.19,24.75,46.0,41.0,23.0,0.0,0.0
8474889,2016,Martin Jones,S.J,G,4on5,64,17427.0,28.88,29.0,518.0,0.76,0.0,170.12,26.85,270.0,77.0,31.0,6.3,9.3,13.28,7.0,8.0,14.0,0.0,0.0
8474889,2016,Martin Jones,S.J,G,5on4,64,19097.0,3.55,2.0,74.0,9.33,8.0,11.99,3.49,47.0,10.0,3.0,1.13,1.32,1.1,0.0,2.0,0.0,0.0,0.0
8471306,2016,Thomas Greiss,NYI,G,other,51,4068.0,7.83,7.0,123.0,2.07,3.0,41.77,7.59,64.0,27.0,6.0,2.45,3.43,1.95,4.0,1.0,2.0,0.0,0.0
8471306,2016,Thomas Greiss,NYI,G,all,51,168797.0,132.05,126.0,2861.0,46.25,52.0,840.66,126.83,1585.0,389.0,112.0,47.88,47.74,36.43,48.0,41.0,37.0,0.0,0.0
8471306,2016,Thomas Greiss,NYI,G,5on5,51,141744.0,99.42,94.0,2349.0,36.93,35.0,682.45,96.45,1320.0,303.0,79.0,40.02,36.77,22.63,36.0,36.0,22.0,0.0,0.0
8471306,2016,Thomas Greiss,NYI,G,4on5,51,11391.0,19.73,18.0,323.0,0.64,1.0,103.64,17.78,163.0,49.0,20.0,4.28,6.12,9.33,5.0,3.0,10.0,0.0,0.0
8471306,2016,Thomas Greiss,NYI,G,5on4,51,11594.0,3.04,5.0,54.0,6.49,13.0,9.28,3.02,31.0,8.0,4.0,0.86,1.18,1.0,3.0,1.0,1.0,0.0,0.0
8477237,2016,Mike Condon,OTT,G,other,41,4310.0,6.36,7.0,114.0,1.36,1.0,36.21,6.16,60.0,18.0,8.0,1.99,2.05,2.33,5.0,1.0,1.0,0.0,0.0
8477237,2016,Mike Condon,OTT,G,all,41,139440.0,97.93,96.0,2234.0,36.73,35.0,655.15,95.14,1247.0,299.0,82.0,36.51,35.49,25.94,40.0,36.0,20.0,4.0,2.0
8477237,2016,Mike Condon,OTT,G,5on5,41,111288.0,69.46,68.0,1736.0,28.08,23.0,501.49,67.85,984.0,219.0,52.0,28.93,26.33,14.19,30.0,26.0,12.0,2.0,1.0
8477237,2016,Mike Condon,OTT,G,4on5,41,11374.0,17.73,19.0,322.0,1.05,1.0,104.64,16.83,165.0,49.0,18.0,4.2,5.43,8.09,5.0,7.0,7.0,2.0,1.0
8477237,2016,Mike Condon,OTT,G,5on4,41,12468.0,3.63,0.0,47.0,5.95,9.0,8.5,3.53,28.0,10.0,4.0,0.95,1.35,1.33,0.0,0.0,0.0,0.0,0.0
8471750,2016,Ben Bishop,L.A,G,other,39,3469.0,6.65,11.0,84.0,1.61,3.0,29.31,6.33,46.0,19.0,7.0,1.49,2.47,2.68,3.0,5.0,3.0,0.0,0.0
8471750,2016,Ben Bishop,L.A,G,all,39,133357.0,93.75,94.0,1923.0,37.1,30.0,591.96,90.72,1070.0,318.0,75.0,32.02,38.12,23.61,29.0,41.0,24.0,10.0,5.0
8471750,2016,Ben Bishop,L.A,G,5on5,39,106457.0,67.97,61.0,1493.0,29.01,22.0,454.69,66.34,847.0,243.0,50.0,25.28,28.98,13.71,19.0,28.0,14.0,10.0,5.0
8471750,2016,Ben Bishop,L.A,G,4on5,39,12127.0,16.71,18.0,312.0,0.84,1.0,101.45,15.66,158.0,47.0,16.0,4.67,5.48,6.57,6.0,6.0,6.0,0.0,0.0
8471750,2016,Ben Bishop,L.A,G,5on4,39,11304.0,2.04,2.0,29.0,5.6,4.0,5.14,2.0,17.0,7.0,2.0,0.48,0.92,0.65,0.0,1.0,1.0,0.0,0.0
8475660,2016,Cam Talbot,EDM,G,other,72,7488.0,16.99,14.0,199.0,2.26,3.0,60.22,13.55,77.0,43.0,23.0,2.53,5.18,9.29,3.0,6.0,5.0,0.0,0.0
8475660,2016,Cam Talbot,EDM,G,all,72,253444.0,197.96,169.0,3970.0,68.27,72.0,1143.88,186.82,2068.0,605.0,183.0,62.34,73.27,62.34,39.0,75.0,55.0,2.0,1.0
8475660,2016,Cam Talbot,EDM,G,5on5,72,208133.0,139.66,117.0,3153.0,53.92,54.0,901.88,134.82,1688.0,468.0,109.0,51.4,57.08,31.19,30.0,57.0,30.0,0.0,0.0
8475660,2016,Cam Talbot,EDM,G,4on5,72,18148.0,36.19,34.0,538.0,1.11,4.0,165.21,33.39,261.0,72.0,48.0,6.95,8.44,20.8,5.0,10.0,19.0,2.0,1.0
8475660,2016,Cam Talbot,EDM,G,5on4,72,19675.0,3.89,3.0,57.0,10.52,11.0,11.02,3.85,34.0,14.0,3.0,1.13,1.7,1.06,1.0,1.0,1.0,0.0,0.0
8467950,2016,Craig Anderson,OTT,G,other,40,5190.0,7.32,5.0,142.0,2.24,1.0,39.06,7.11,62.0,31.0,2.0,2.32,3.9,1.1,0.0,3.0,2.0,0.0,0.0
8467950,2016,Craig Anderson,OTT,G,all,40,145274.0,102.59,92.0,2435.0,37.91,35.0,701.64,98.93,1342.0,311.0,86.0,38.02,37.08,27.49,37.0,25.0,30.0,0.0,0.0
8467950,2016,Craig Anderson,OTT,G,5on5,40,118649.0,73.38,60.0,1919.0,30.83,28.0,551.58,71.42,1092.0,224.0,59.0,30.62,26.74,16.02,28.0,14.0,18.0,0.0,0.0
8467950,2016,Craig Anderson,OTT,G,4on5,40,11333.0,19.89,24.0,335.0,0.53,1.0,104.22,18.4,162.0,52.0,21.0,4.5,6.0,9.38,8.0,7.0,9.0,0.0,0.0
8467950,2016,Craig Anderson,OTT,G,5on4,40,10102.0,2.01,3.0,39.0,4.31,5.0,6.79,2.0,26.0,4.0,4.0,0.58,0.43,0.99,1.0,1.0,1.0,0.0,0.0
8470657,2016,Jimmy Howard,DET,G,other,26,1542.0,2.44,1.0,38.0,0.37,2.0,10.44,2.13,13.0,11.0,1.0,0.53,1.31,0.6,0.0,1.0,0.0,0.0,0.0
8470657,2016,Jimmy Howard,DET,G,all,26,83803.0,57.02,49.0,1271.0,20.67,20.0,384.83,54.91,732.0,174.0,51.0,20.15,21.37,15.5,20.0,15.0,14.0,2.0,1.0
8470657,2016,Jimmy Howard,DET,G,5on5,26,68512.0,40.84,40.0,999.0,16.22,16.0,303.59,39.71,597.0,129.0,32.0,16.58,15.56,8.7,20.0,12.0,8.0,2.0,1.0
8470657,2016,Jimmy Howard,DET,G,4on5,26,6372.0,10.61,6.0,193.0,0.39,0.0,62.66,9.99,98.0,26.0,14.0,2.27,3.42,4.92,0.0,2.0,4.0,0.0,0.0
8470657,2016,Jimmy Howard,DET,G,5on4,26,7377.0,1.89,1.0,29.0,3.46,2.0,4.4,1.87,18.0,4.0,3.0,0.43,0.55,0.9,0.0,0.0,1.0,0.0,0.0
8470860,2016,Jaroslav Halak,NYI,G,other,28,2284.0,4.61,4.0,95.0,0.77,4.0,28.25,4.41,51.0,9.0,6.0,1.54,1.12,1.96,3.0,0.0,1.0,0.0,0.0
8470860,2016,Jaroslav Halak,NYI,G,all,28,96329.0,77.16,75.0,1715.0,25.92,31.0,498.69,74.36,936.0,225.0,67.0,26.58,27.29,23.3,26.0,23.0,26.0,0.0,0.0
8470860,2016,Jaroslav Halak,NYI,G,5on5,28,77081.0,52.56,54.0,1294.0,21.09,20.0,368.76,51.45,708.0,180.0,36.0,20.27,21.85,10.44,19.0,20.0,15.0,0.0,0.0
8470860,2016,Jaroslav Halak,NYI,G,4on5,28,9308.0,17.67,14.0,299.0,0.61,2.0,96.5,16.32,162.0,35.0,20.0,4.19,4.14,9.34,2.0,3.0,9.0,0.0,0.0
8470860,2016,Jaroslav Halak,NYI,G,5on4,28,7656.0,2.15,1.0,21.0,3.36,5.0,4.1,2.01,12.0,1.0,5.0,0.41,0.18,1.56,0.0,0.0,1.0,0.0,0.0
8471695,2016,Tuukka Rask,BOS,G,other,65,7521.0,8.62,8.0,159.0,2.54,4.0,52.66,7.98,88.0,29.0,5.0,3.13,3.28,2.22,4.0,3.0,1.0,0.0,0.0
8471695,2016,Tuukka Rask,BOS,G,all,65,219575.0,136.61,137.0,3125.0,64.88,86.0,925.07,131.39,1739.0,433.0,123.0,46.5,51.93,38.18,45.0,55.0,37.0,0.0,0.0
8471695,2016,Tuukka Rask,BOS,G,5on5,65,176264.0,101.07,100.0,2435.0,50.61,62.0,706.61,97.95,1357.0,341.0,81.0,36.29,41.38,23.41,30.0,47.0,23.0,0.0,0.0
